Drug Name,Drug ID,Cell Line Name,Cosmic ID,TCGA Classification,Tissue,Tissue Sub-type,IC50,AUC,Max Conc,RMSE,Z score,Dataset Version
"Serdemetan","1133","MEL-JUSO","908125","SKCM","skin","melanoma","3.4316311595907321",".9326871591573116","10",".037972034522513735","-.24951264432592915","GDSC2"
"Serdemetan","1133","MEG-01","908126","LCML","blood","chronic_myeloid_leukaemia","2.7399349714292756",".91388824433511662","10",".044892471263241404","-.79248005455183779","GDSC2"
"Serdemetan","1133","MES-SA","908127","UNCLASSIFIED","urogenital_system","uterus","2.7800824108783901",".90555021172876904","10",".072226913407332255","-.76096513283045486","GDSC2"
"Serdemetan","1133","Mewo","908128","SKCM","skin","melanoma","5.1403729563424587",".96702897364891482","10",".037568743896373186","1.0918148402061743","GDSC2"
"Serdemetan","1133","MFE-280","908129","UCEC","urogenital_system","endometrium","5.5055577547638865",".96946746071485368","10",".035449182730749249","1.3784774641246242","GDSC2"
"Serdemetan","1133","MFE-296","908130","UCEC","urogenital_system","endometrium","3.6366158381162141",".94922539938449368","10",".029255038537103539","-.088603849482329911","GDSC2"
"Serdemetan","1133","MG-63","908131","UNCLASSIFIED","bone","osteosarcoma","4.4528696004865012",".95919609618990509","10",".048475355239585481",".55213871788584079","GDSC2"
"Serdemetan","1133","MHH-CALL-4","908133","","blood","B_cell_leukemia","1.244071824885957",".79417263105507296","10",".091325634949040488","-1.9667021373565192","GDSC2"
"Serdemetan","1133","MHH-ES-1","908134","UNCLASSIFIED","bone","ewings_sarcoma","1.4208697701207802",".80145615972112139","10",".077452287015099194","-1.8279193536714275","GDSC2"
"Serdemetan","1133","MHH-NB-11","908135","NB","nervous_system","neuroblastoma","3.0135231843104706",".94105445292736889","10",".051870891730064365","-.5777188834497029","GDSC2"
"Serdemetan","1133","MHH-PREB-1","908136","UNCLASSIFIED","blood","B_cell_leukemia","2.1159299666851203",".89444226875096933","10",".071279440833314583","-1.2823112654112119","GDSC2"
"Serdemetan","1133","MKN1","908138","UNCLASSIFIED","digestive_system","stomach","4.3025353575856817",".93745255013173912","10",".053993895491971027",".43412940117542803","GDSC2"
"Serdemetan","1133","MKN28","908139","STAD","digestive_system","stomach","5.0965399221478478",".9632145504882953","10",".079010568605114073","1.057406801725794","GDSC2"
"Serdemetan","1133","ML-2","908141","LAML","blood","acute_myeloid_leukaemia","1.6446494539111758",".85380634270214117","10",".065667347665562634","-1.6522568627564391","GDSC2"
"Serdemetan","1133","MLMA","908142","UNCLASSIFIED","blood","hairy_cell_leukaemia","3.1764805517690955",".94354725892507862","10",".015731272496735803","-.44980067123369438","GDSC2"
"Serdemetan","1133","MN-60","908143","UNCLASSIFIED","blood","B_cell_leukemia","3.8281191618661565",".94659657883367587","10",".057376685098514603",".061722356626368213","GDSC2"
"Serdemetan","1133","MOG-G-CCM","908144","LGG","nervous_system","glioma","5.397256253529358",".96699657566785735","10",".042665894204158471","1.2934629929516765","GDSC2"
"Serdemetan","1133","MOG-G-UVW","908145","LGG","nervous_system","glioma","4.5233939636577896",".97592586227417077","10",".080269611927123827",".60749890561613329","GDSC2"
"Serdemetan","1133","MOLT-13","908146","ALL","blood","lymphoblastic_T_cell_leukaemia","2.5796036909476574",".93023666428198881","10",".045510610441394928","-.91833684201325361","GDSC2"
"Serdemetan","1133","MOLT-16","908147","ALL","blood","lymphoblastic_T_cell_leukaemia",".89727933607151344",".79065675043914663","10",".069244653458155087","-2.2389271730877027","GDSC2"
"Serdemetan","1133","MONO-MAC-6","908148","LAML","blood","acute_myeloid_leukaemia","1.9003379622048775",".86651092939689223","10",".079437799674406284","-1.4515465949410686","GDSC2"
"Serdemetan","1133","Mo-T","908149","UNCLASSIFIED","blood","hairy_cell_leukaemia","4.2126520048028455",".95640542473914725","10",".036600041776155098",".36357280115622065","GDSC2"
"Serdemetan","1133","MPP-89","908150","MESO","lung","mesothelioma","5.5833489749789118",".98050468332195362","10",".10091835161264963","1.439541986528218","GDSC2"
"Serdemetan","1133","MRK-nu-1","908151","BRCA","breast","breast","3.2885050960891959",".96063106685728705","10",".044606965536114734","-.36186368711802591","GDSC2"
"Serdemetan","1133","MSTO-211H","908152","MESO","lung","mesothelioma","5.0526509850328791",".97557454614244243","10",".049330847195894333","1.0229548805922923","GDSC2"
"Serdemetan","1133","MV-4-11","908156","UNCLASSIFIED","blood","leukemia",".49866255080868555",".73121617048179233","10",".10906578717878598","-2.5518332252983216","GDSC2"
"Serdemetan","1133","NALM-6","908158","UNCLASSIFIED","blood","B_cell_leukemia","2.6963174980644458",".92790620545725744","10",".11323454997675272","-.82671888217419132","GDSC2"
"Serdemetan","1133","NAMALWA","908159","UNCLASSIFIED","blood","Burkitt_lymphoma","2.8944586131469996",".94739094609590158","10",".072055718222710646","-.67118214515441821","GDSC2"
"Serdemetan","1133","NB69","908440","NB","nervous_system","neuroblastoma","1.3861602102398671",".78819988492353965","10",".059847093769541004","-1.8551656507613594","GDSC2"
"Serdemetan","1133","NCCIT","908441","","urogenital_system","testis","3.2485122178380794",".9337574870707801","10",".02723521267485312","-.39325728144909672","GDSC2"
"Serdemetan","1133","NCI-H508","908442","COREAD","digestive_system","large_intestine","5.5035376545032735",".97801654711226349","10",".036089804496312612","1.3768917265917673","GDSC2"
"Serdemetan","1133","NCI-H520","908443","LUSC","lung","lung_NSCLC_squamous_cell_carcinoma","3.7264805842888036",".92408680847683533","10",".071216012957467725","-.018061855272944367","GDSC2"
"Serdemetan","1133","SNU-1","908444","STAD","digestive_system","stomach","4.6314390847917117",".97903339928135558","10",".021744886467308152",".69231212363539552","GDSC2"
"Serdemetan","1133","SNU-5","908445","STAD","digestive_system","stomach","4.0490060795566212",".96460183266065547","10",".034835771652441977",".23511408511046361","GDSC2"
"Serdemetan","1133","SNU-16","908446","STAD","digestive_system","stomach","2.9437581097985137",".94630075406687342","10",".068656484979221069","-.63248304505750508","GDSC2"
"Serdemetan","1133","NH-12","908447","NB","nervous_system","neuroblastoma","2.7304545999458605",".88426894701581094","10",".077685883845339435","-.79992195294658197","GDSC2"
"Serdemetan","1133","NKM-1","908448","LAML","blood","acute_myeloid_leukaemia","-.23260328254366053",".61746681108542023","10",".054935793976431127","-3.1258620005289486","GDSC2"
"Serdemetan","1133","NMC-G1","908449","LGG","nervous_system","glioma","6.0656106632890836",".91611208580954251","10",".042131655309126506","1.8181075828617146","GDSC2"
"Serdemetan","1133","no-11","908450","LGG","nervous_system","glioma","4.907367964875669",".9530219857838329","10",".078747343575543846",".90891067078649002","GDSC2"
"Serdemetan","1133","NOMO-1","908451","LAML","blood","acute_myeloid_leukaemia","3.0704010021382566",".9429995271375009","10",".080429383976382829","-.53307095568340834","GDSC2"
"Serdemetan","1133","no-10","908452","LGG","nervous_system","glioma","3.4441685632837742",".92395191050359626","10",".074265953865570541","-.23967103795209319","GDSC2"
"Serdemetan","1133","NTERA-2-cl-D1","908454","UNCLASSIFIED","urogenital_system","testis","3.5201670074906537",".9334793036427691","10",".088538450907004698","-.18001380817627213","GDSC2"
"Serdemetan","1133","NUGC-3","908455","STAD","digestive_system","stomach","3.0942770624987896",".89728072893243105","10",".10351156105303035","-.51432873491909492","GDSC2"
"Serdemetan","1133","NCI-H747","908457","COREAD","digestive_system","large_intestine","4.9694176629482003",".93887936750264467","10",".043938587129962084",".95761841913666268","GDSC2"
"Serdemetan","1133","NCI-H716","908458","COREAD","digestive_system","large_intestine","4.3217684714717519",".94525325586892228","10",".035146925524878268",".44922700358531997","GDSC2"
"Serdemetan","1133","NCI-H596","908459","UNCLASSIFIED","lung","lung_NSCLC_adenocarcinoma","5.820526556004082",".97888790974606954","10",".076791694042926198","1.6257215537095573","GDSC2"
"Serdemetan","1133","NCI-H441","908460","LUAD","lung","lung_NSCLC_adenocarcinoma","6.0953271886205505",".9358092132420408","10",".069346209028445571","1.8414344495935187","GDSC2"
"Serdemetan","1133","NCI-H2452","908462","MESO","lung","mesothelioma","3.4822196978474285",".89383217146388461","10",".054836391561542075","-.20980167284094367","GDSC2"
"Serdemetan","1133","NCI-H1793","908463","LUAD","lung","lung_NSCLC_adenocarcinoma","7.1998459768397396",".97374304581040538","10",".034530415093960494","2.7084591871149075","GDSC2"
"Serdemetan","1133","NCI-H358","908465","LUAD","lung","lung_NSCLC_adenocarcinoma","3.3195200771846327",".88014417214991025","10",".040816236784966001","-.33751755907537145","GDSC2"
"Serdemetan","1133","NCI-H1155","908467","UNCLASSIFIED","lung","lung_NSCLC_large_cell","3.4669462970201317",".94962240047731739","10",".12850029914867481","-.22179098120272958","GDSC2"
"Serdemetan","1133","NCI-H1105","908468","SCLC","lung","lung_small_cell_carcinoma","3.6132526013677531",".95153458267429847","10",".03299942430543059","-.10694351416304032","GDSC2"
"Serdemetan","1133","NCI-H1436","908469","SCLC","lung","lung_small_cell_carcinoma","5.0980015149864411",".98465249505506502","10",".06273175905484131","1.0585541223153221","GDSC2"
"Serdemetan","1133","NCI-H28","908470","MESO","lung","mesothelioma","5.5827865667144074",".92219547364555143","10",".048348346186847413","1.4391005075030419","GDSC2"
"Serdemetan","1133","NCI-H1581","908471","UNCLASSIFIED","lung","lung_NSCLC_large_cell","2.9855281146630208",".92493564090236602","10",".037651547829533193","-.5996944425545937","GDSC2"
"Serdemetan","1133","NCI-H1573","908472","LUAD","lung","lung_NSCLC_adenocarcinoma","4.1158025115329648",".95573082785996888","10",".096785762342920967",".28754792283180231","GDSC2"
"Serdemetan","1133","NCI-H1666","908473","LUAD","lung","lung_NSCLC_adenocarcinoma","5.2437905896470003",".94015106492337042","10",".086238933362193654","1.1729955745923415","GDSC2"
"Serdemetan","1133","NCI-H1703","908474","UNCLASSIFIED","lung","lung_NSCLC_adenocarcinoma","2.7270203345338691",".89872524535539655","10",".043764201847720917","-.80261778130112849","GDSC2"
"Serdemetan","1133","NCI-H1755","908475","LUAD","lung","lung_NSCLC_adenocarcinoma","4.1511405394777761",".93858160684379732","10",".058315193748573975",".31528755454306773","GDSC2"
"Serdemetan","1133","NCI-H1993","908476","LUAD","lung","lung_NSCLC_adenocarcinoma","3.781270118078317",".93159101762249164","10",".070508904956922955",".024946812084686066","GDSC2"
"Serdemetan","1133","NCI-H2081","908480","SCLC","lung","lung_small_cell_carcinoma","5.0524230131636907",".97333315811795584","10",".069445093830242263","1.0227759273212809","GDSC2"
"Serdemetan","1133","NCI-H2196","908481","SCLC","lung","lung_small_cell_carcinoma","2.2413823436038247",".85226225873238992","10",".084456477991458209","-1.1838337063786997","GDSC2"
"Serdemetan","1133","NCI-H524","908483","SCLC","lung","lung_small_cell_carcinoma","3.1734178543760438",".95012233868272988","10",".066332702996800025","-.4522048262663122","GDSC2"
"Serdemetan","1133","NCI-H748","909194","SCLC","lung","lung_small_cell_carcinoma","3.0456076949719737",".92154175074212896","10",".065655990030746791","-.55253319649580068","GDSC2"
"Serdemetan","1133","ONS-76","909248","MB","nervous_system","medulloblastoma","5.2998204836450951",".97383286980713624","10",".08934989039879157","1.2169778994338896","GDSC2"
"Serdemetan","1133","OPM-2","909249","MM","blood","myeloma","3.015692200038167",".95611629200201997","10",".055270576797372344","-.57601625031023607","GDSC2"
"Serdemetan","1133","OS-RC-2","909250","KIRC","kidney","kidney","5.1592464150630599",".96465780558989511","10",".067735366946234318","1.1066301206413158","GDSC2"
"Serdemetan","1133","P30-OHK","909252","ALL","blood","lymphoblastic_leukemia","2.7752874185493179",".95627178927582712","10",".10969722627406273","-.76472910408189354","GDSC2"
"Serdemetan","1133","P31-FUJ","909253","LAML","blood","acute_myeloid_leukaemia","3.2088506751801265",".94098581012960036","10",".07750143973692955","-.42439078409249487","GDSC2"
"Serdemetan","1133","PA-1","909255","UNCLASSIFIED","urogenital_system","ovary","4.8707929754215726",".97987597687128192","10",".023929665018268053",".88020004950098563","GDSC2"
"Serdemetan","1133","OCUB-M","909256","BRCA","breast","breast","2.5504441574437489",".90734128525348989","10",".095264093280704634","-.94122648151249166","GDSC2"
"Serdemetan","1133","OC-314","909257","OV","urogenital_system","ovary","2.8913194800378474",".92556723574540567","10",".087065775122248695","-.67364630066633624","GDSC2"
"Serdemetan","1133","PF-382","909260","ALL","blood","lymphoblastic_T_cell_leukaemia","2.2877108562543294",".89464098110858226","10",".11124968515915386","-1.1474667681708648","GDSC2"
"Serdemetan","1133","Raji","909262","UNCLASSIFIED","blood","Burkitt_lymphoma","3.4549496988815283",".96796784934391733","10",".065556225330393625","-.23120806623850543","GDSC2"
"Serdemetan","1133","RCM-1","909263","COREAD","digestive_system","large_intestine","5.2365231886490866",".9530512338224203","10",".05200196403142484","1.1672908129260977","GDSC2"
"Serdemetan","1133","RD","909264","UNCLASSIFIED","soft_tissue","rhabdomyosarcoma","4.8475164196552978",".96611431906333933","10",".036591416687727717",".86192842762464361","GDSC2"
"Serdemetan","1133","REH","909696","UNCLASSIFIED","blood","B_cell_leukemia","2.6962660758012631",".93609638946740992","10",".034466724315852709","-.82675924760275099","GDSC2"
"Serdemetan","1133","RF-48","909697","STAD","digestive_system","stomach","2.5253860022731387",".89179929034693284","10",".060425726831487926","-.96089662261040565","GDSC2"
"Serdemetan","1133","RKO","909698","COREAD","digestive_system","large_intestine","3.877080328800615",".96037010607054585","10",".05100815185869953",".10015587479090085","GDSC2"
"Serdemetan","1133","RMG-I","909699","UNCLASSIFIED","urogenital_system","ovary","6.3392508480435872",".93727114424424807","10",".067899533573427123","2.0329095508251562","GDSC2"
"Serdemetan","1133","RPMI-6666","909701","UNCLASSIFIED","blood","Hodgkin_lymphoma","1.9367502422564002",".84732045838670944","10",".042951021898468736","-1.4229636972203994","GDSC2"
"Serdemetan","1133","RPMI-8402","909702","ALL","blood","lymphoblastic_T_cell_leukaemia","2.077652159998689",".89467293924332492","10",".088693343525562893","-1.3123585635189301","GDSC2"
"Serdemetan","1133","RS4-11","909703","ALL","blood","leukemia","1.9199842102663123",".88710582488069134","10",".068970813362199568","-1.4361246906236156","GDSC2"
"Serdemetan","1133","RT-112","909704","BLCA","urogenital_system","bladder","3.8741098546123589",".95151184048854631","10",".047003806083720942",".097824113094443652","GDSC2"
"Serdemetan","1133","RVH-421","909706","SKCM","skin","melanoma","4.1286949988035087",".95722360088076242","10",".10040393764614697",".29766826257700801","GDSC2"
"Serdemetan","1133","Saos-2","909707","UNCLASSIFIED","bone","osteosarcoma","4.3163956561642838",".96134851011419709","10",".011991504764470655",".44500945307246803","GDSC2"
"Serdemetan","1133","SAS","909708","HNSC","aero_digestive_tract","head_and_neck","3.6953405130822432",".94009892866908396","10",".027541825812727204","-.042506176503365509","GDSC2"
"Serdemetan","1133","SCC-9","909709","HNSC","aero_digestive_tract","head_and_neck","4.776602421357401",".96654034407836042","10",".02915030705210889",".80626238426112884","GDSC2"
"Serdemetan","1133","SCH","909711","UNCLASSIFIED","digestive_system","stomach","3.0589113195251643",".91494543222712343","10",".11967971425428486","-.5420901223631186","GDSC2"
"Serdemetan","1133","SF126","909712","GBM","nervous_system","glioma","2.8971491121921389",".91634439920494937","10",".11912261463728163","-.66907015823912597","GDSC2"
"Serdemetan","1133","SH-4","909713","SKCM","skin","melanoma","2.6323491782677468",".87251041143933283","10",".10904994859181308","-.87693270947434843","GDSC2"
"Serdemetan","1133","SIG-M5","909715","LAML","blood","acute_myeloid_leukaemia","2.8060500512522304",".97369126971547371","10",".13832399077182331","-.74058106438425053","GDSC2"
"Serdemetan","1133","SJRH30","909716","UNCLASSIFIED","soft_tissue","rhabdomyosarcoma","3.8925305428275565",".97286665792281402","10",".039409774129545216",".11228397791077269","GDSC2"
"Serdemetan","1133","SJSA-1","909717","UNCLASSIFIED","bone","bone_other","4.8967558554869806",".9641069786270805","10",".062301191509044611",".90058038120209061","GDSC2"
"Serdemetan","1133","SK-CO-1","909718","COREAD","digestive_system","large_intestine","2.8701970654302409",".8973819261661502","10",".030092030513312888","-.69022696563673935","GDSC2"
"Serdemetan","1133","SK-HEP-1","909719","LIHC","digestive_system","liver","4.9659076950027599",".97880177127140533","10",".10324053325008388",".9548631658362543","GDSC2"
"Serdemetan","1133","SK-LMS-1","909720","UNCLASSIFIED","soft_tissue","soft_tissue_other","4.4377607800993317",".9627399745196743","10",".015783200342318525",".54027860181523601","GDSC2"
"Serdemetan","1133","SKM-1","909722","UNCLASSIFIED","blood","haematopoietic_neoplasm_other","1.8981667166749385",".88124351638454734","10",".059805772044795702","-1.4532509784298504","GDSC2"
"Serdemetan","1133","SK-MEL-1","909723","SKCM","skin","melanoma","3.9939508477066812",".93639866388402837","10",".08186124530831991",".19189685019059852","GDSC2"
"Serdemetan","1133","SK-MEL-3","909724","SKCM","skin","melanoma","1.6698566538416066",".81594232810851919","10",".10732776106797438","-1.6324697245597519","GDSC2"
"Serdemetan","1133","SK-MEL-24","909725","SKCM","skin","melanoma","2.6543184602146037",".86225791552332942","10",".094504871635653853","-.8596872709026625","GDSC2"
"Serdemetan","1133","SK-MEL-30","909726","SKCM","skin","melanoma","2.276648839116826",".86101524822999653","10",".099833251395756634","-1.1561502261685004","GDSC2"
"Serdemetan","1133","SK-MEL-31","909727","SKCM","skin","melanoma","4.4790987498836268",".94818080064389676","10",".15681556581490724",".57272806558550093","GDSC2"
"Serdemetan","1133","SK-MES-1","909728","LUSC","lung","lung_NSCLC_squamous_cell_carcinoma","5.406751297613468",".97612360364792961","10",".037607139983547769","1.3009164090389236","GDSC2"
"Serdemetan","1133","SK-MG-1","909729","GBM","nervous_system","glioma","4.4425848104272863",".95592025175682471","10",".033927094317442827",".54406536730397292","GDSC2"
"Serdemetan","1133","SK-PN-DW","909731","UNCLASSIFIED","bone","ewings_sarcoma",".7022459321526715",".73535576781284528","10",".10050103793157196","-2.3920244201823166","GDSC2"
"Serdemetan","1133","SK-UT-1","909732","UNCLASSIFIED","soft_tissue","soft_tissue_other","4.3523809779532456",".97109654226287356","10",".10750053987273696",".47325719725887633","GDSC2"
"Serdemetan","1133","SNG-M","909735","UCEC","urogenital_system","endometrium","4.6011836644906525",".97793680958484985","10",".075077068522971718",".66856223533569614","GDSC2"
"Serdemetan","1133","SNU-387","909736","LIHC","digestive_system","liver","4.1407935534709637",".92864847048204657","10",".09426134087130994",".30716538140995331","GDSC2"
"Serdemetan","1133","SNU-423","909737","LIHC","digestive_system","liver","4.3293171770706351",".94626686395099635","10",".079633145426014892",".45515258363004724","GDSC2"
"Serdemetan","1133","SNU-449","909738","LIHC","digestive_system","liver","4.935829304595563",".92946283693866794","10",".077334285333894137",".93125224239518523","GDSC2"
"Serdemetan","1133","SNU-C2B","909740","COREAD","digestive_system","large_intestine","3.2604763035644035",".86842927318250551","10",".1010778491467109","-.38386571799432367","GDSC2"
"Serdemetan","1133","SU-DHL-1","909742","UNCLASSIFIED","blood","anaplastic_large_cell_lymphoma","2.3559020525628762",".89488047528392545","10",".067643443108662327","-1.0939380688754803","GDSC2"
"Serdemetan","1133","SUP-T1","909743","ALL","blood","lymphoblastic_T_cell_leukaemia","3.5571298178011985",".93663287988248445","10",".084453685659658953","-.15099875542264415","GDSC2"
"Serdemetan","1133","SW13","909744","ACC","kidney","adrenal_gland","3.9574360594523199",".96307583234701677","10",".037963040150276454",".16323348561992362","GDSC2"
"Serdemetan","1133","SW1088","909745","GBM","nervous_system","glioma","4.6384863530269786",".94542411823082984","10",".061968623122252729",".69784408556949407","GDSC2"
"Serdemetan","1133","SW1116","909746","COREAD","digestive_system","large_intestine","5.0426855886320689",".96759903529231828","10",".036995385723625589","1.0151322475227005","GDSC2"
"Serdemetan","1133","SW1417","909747","COREAD","digestive_system","large_intestine","5.7312297070335676",".9232977764569944","10",".056101940217215797","1.5556253472294708","GDSC2"
"Serdemetan","1133","SW1463","909748","COREAD","digestive_system","large_intestine","4.1403753390937839",".94891592831593918","10",".042117631531053711",".30683709164750694","GDSC2"
"Serdemetan","1133","SW1710","909749","BLCA","urogenital_system","bladder","5.5829746541742917",".97454296601305679","10",".026445485012121805","1.4392481523256349","GDSC2"
"Serdemetan","1133","SW1783","909750","LGG","nervous_system","glioma","3.59236130838408",".93454811758904621","10",".073663244698508004","-.12334275336915246","GDSC2"
"Serdemetan","1133","SW48","909751","COREAD","digestive_system","large_intestine","3.8089859930250856",".92883299336933367","10",".037523333358176571",".046703209039817666","GDSC2"
"Serdemetan","1133","SW626","909753","OV","urogenital_system","ovary","4.4917765915525996",".91947776733524056","10",".061910281363743963",".58267991290817178","GDSC2"
"Serdemetan","1133","SW684","909754","UNCLASSIFIED","soft_tissue","fibrosarcoma","5.3052261781988115",".94779602932896068","10",".042338380668234754","1.2212212594849334","GDSC2"
"Serdemetan","1133","SW837","909755","COREAD","digestive_system","large_intestine","4.4250811559074661",".95335368966067247","10",".056223101269358491",".53032535524842384","GDSC2"
"Serdemetan","1133","SW872","909756","UNCLASSIFIED","soft_tissue","soft_tissue_other","4.5662039270369466",".95554674424165287","10",".077934555389042828",".64110385435761907","GDSC2"
"Serdemetan","1133","SW948","909757","COREAD","digestive_system","large_intestine","5.0121220537666611",".96749489283786361","10",".027778924693634049",".99114049556967943","GDSC2"
"Serdemetan","1133","SW962","909758","UNCLASSIFIED","urogenital_system","urogenital_system_other","4.2518471084146112",".95414848044456835","10",".093030152181091688",".39434015865486999","GDSC2"
"Serdemetan","1133","SW982","909759","UNCLASSIFIED","soft_tissue","soft_tissue_other","2.3364049024127946",".86075284508269223","10",".080400677433853387","-1.1092429343712902","GDSC2"
"Serdemetan","1133","T84","909761","COREAD","digestive_system","large_intestine","4.7705405805060161",".97125213658128862","10",".072863174391843255",".80150396273935265","GDSC2"
"Serdemetan","1133","TALL-1","909762","ALL","blood","lymphoblastic_T_cell_leukaemia","1.5992145946748295",".83551311138650775","10",".089950101031909771","-1.6879223012477371","GDSC2"
"Serdemetan","1133","TGBC1TKB","909769","UNCLASSIFIED","digestive_system","biliary_tract","5.3327124086259881",".96187479827150735","10",".047461052448106181","1.2427973901725773","GDSC2"
"Serdemetan","1133","TGBC11TKB","909770","STAD","digestive_system","stomach","3.8452236286547623",".9431059493803855","10",".080916098491953817",".075149014448771187","GDSC2"
"Serdemetan","1133","THP-1","909771","LAML","blood","acute_myeloid_leukaemia","2.6580888158251348",".91062488981813738","10",".07372071693691222","-.85672761859212687","GDSC2"
"Serdemetan","1133","TUR","909773","DLBC","blood","B_cell_lymphoma","2.8552635025023161",".95741379527609327","10",".095701628005856451","-.70194950817376478","GDSC2"
"Serdemetan","1133","TYK-nu","909774","UNCLASSIFIED","urogenital_system","ovary","5.5742057711678425",".96027790202778018","10",".024878169218522029","1.4323647578844407","GDSC2"
"Serdemetan","1133","U-2-OS","909776","UNCLASSIFIED","bone","osteosarcoma","4.3019332472634888",".96428417017400481","10",".081294098619048127",".43365675684413518","GDSC2"
"Serdemetan","1133","U-698-M","909777","UNCLASSIFIED","blood","B_cell_leukemia","2.3649403930611532",".90417028486873563","10",".066523532820189357","-1.0868431557950227","GDSC2"
"Serdemetan","1133","UACC-893","909778","BRCA","breast","breast","4.6601487052787567",".96856424763120419","10",".032216177835934799",".71484859058608641","GDSC2"
"Serdemetan","1133","UMC-11","909779","UNCLASSIFIED","lung","lung_NSCLC_carcinoid","5.0871712604748058",".97404993900200521","10",".063657748385543375","1.0500525932554319","GDSC2"
"Serdemetan","1133","VMRC-RCZ","909781","KIRC","kidney","kidney","6.1035208997334385",".94763380577137868","10",".060666763982292864","1.8478663458208631","GDSC2"
"Serdemetan","1133","WM-115","909784","SKCM","skin","melanoma","3.4176214829851377",".90127416842588537","10",".039585992394149512","-.26050995492968004","GDSC2"
"Serdemetan","1133","YAPC","909904","PAAD","pancreas","pancreas","4.4165999103349742",".91870949033978067","10",".086550873161288594",".52366775033053903","GDSC2"
"Serdemetan","1133","YH-13","909905","GBM","nervous_system","glioma","3.5992762078439267",".92825911439198694","10",".099247586713126126","-.11791469822594688","GDSC2"
"Serdemetan","1133","ZR-75-30","909907","BRCA","breast","breast","3.7832490091015152",".89884955447093751","10",".06496359700162764",".026500201206059091","GDSC2"
"Serdemetan","1133","RCC10RGB","909974","KIRC","kidney","kidney","7.048285262929924",".96691691592250117","10",".046655038549911286","2.5894871156591752","GDSC2"
"Serdemetan","1133","KURAMOCHI","909975","UNCLASSIFIED","urogenital_system","ovary","4.6966438913176152",".94521807942166214","10",".05034253960078252",".74349656781710494","GDSC2"
"Serdemetan","1133","KM-H2","909976","UNCLASSIFIED","blood","Hodgkin_lymphoma","3.0970160834107574",".94894403180890174","10",".068742631136337037","-.51217865932726792","GDSC2"
"Serdemetan","1133","HuO-3N1","909977","UNCLASSIFIED","bone","osteosarcoma","5.1086232744939526",".96937603423615426","10",".014322012160598646","1.0668919870463185","GDSC2"
"Serdemetan","1133","OE19","910079","ESCA","aero_digestive_tract","oesophagus","4.2332191801920587",".9424144287225682","10",".042001805881835344",".37971761465653214","GDSC2"
"Serdemetan","1133","SUP-B8","910209","UNCLASSIFIED","blood","B_cell_leukemia","1.077014435414466",".8059639408865924","10",".088925538552355465","-2.0978387832899559","GDSC2"
"Serdemetan","1133","NCI-H838","910399","LUAD","lung","lung_NSCLC_adenocarcinoma","3.6356255161495841",".94363703938396426","10",".10351082445822185","-.089381232042352696","GDSC2"
"Serdemetan","1133","Ramos-2G6-4C10","910401","UNCLASSIFIED","blood","Burkitt_lymphoma","3.2482460712946342",".9814319811689074","10",".019034525898886448","-.39346620106136054","GDSC2"
"Serdemetan","1133","RPMI-8866","910544","LCML","blood","chronic_myeloid_leukaemia","1.736932820878589",".85872699734479463","10",".059666632418351247","-1.5798163005171004","GDSC2"
"Serdemetan","1133","QIMR-WIL","910545","LAML","blood","acute_myeloid_leukaemia","1.9839430570316554",".89452036342149177","10",".035682881744973104","-1.3859182994600028","GDSC2"
"Serdemetan","1133","PSN1","910546","PAAD","pancreas","pancreas","4.6928385940367816",".95660875914721122","10",".071030306491818171",".74050948700752905","GDSC2"
"Serdemetan","1133","OE33","910549","ESCA","aero_digestive_tract","oesophagus","4.137601560941758",".93210587005471979","10",".08882756468976255",".30465973233062271","GDSC2"
"Serdemetan","1133","CW-2","910554","COREAD","digestive_system","large_intestine","3.7246383628459472",".95285342494212388","10",".032182201426359275","-.019507961559215952","GDSC2"
"Serdemetan","1133","CHP-126","910567","NB","nervous_system","neuroblastoma","3.457733207335171",".92706969371677106","10",".059570796133741388","-.22902306883316551","GDSC2"
"Serdemetan","1133","CGTH-W-1","910568","THCA","thyroid","thyroid","4.6181447510788285",".96328278268922152","10",".15204853750340902",".6818763426229979","GDSC2"
"Serdemetan","1133","COLO-320-HSR","910569","COREAD","digestive_system","large_intestine","2.7052472372984844",".92350765882536334","10",".088596685686545926","-.81970921887275516","GDSC2"
"Serdemetan","1133","ATN-1","910687","ALL","blood","lymphoblastic_T_cell_leukaemia","2.261125518249151",".91347543530607245","10",".09783855004407159","-1.1683357166683555","GDSC2"
"Serdemetan","1133","CESS","910688","LAML","blood","acute_myeloid_leukaemia","2.9158071512737642",".93645643882882512","10",".073871744743837009","-.65442397783010631","GDSC2"
"Serdemetan","1133","COLO-678","910689","COREAD","digestive_system","large_intestine","5.1284454411629703",".90744504433367557","10",".085233222700695194","1.0824519838853217","GDSC2"
"Serdemetan","1133","COLO-684","910691","UCEC","urogenital_system","endometrium","3.851646090334671",".93247027210441458","10",".076114275350251323",".080190515971114651","GDSC2"
"Serdemetan","1133","COLO-668","910692","SCLC","lung","lung_small_cell_carcinoma","3.1533675679926558",".92317034300189693","10",".084323005406710172","-.46794389243178136","GDSC2"
"Serdemetan","1133","LN-405","910694","GBM","nervous_system","glioma","6.1420491841014861",".98471429781774511","10",".025715074071505969","1.8781102638036569","GDSC2"
